,Estimator,relationship,Relatedness_Value
3496,QGM,Half-Sibs,0.5296
3497,QGM,Half-Sibs,0.2433
3498,QGM,Half-Sibs,0.011
3499,QGM,Half-Sibs,0.0681
3500,QGM,Half-Sibs,0.1177
3501,QGM,Half-Sibs,0.3247
3502,QGM,Half-Sibs,0.1158
3503,QGM,Half-Sibs,0.3395
3504,QGM,Half-Sibs,0.3331
3505,QGM,Half-Sibs,0.084
3506,QGM,Half-Sibs,0.2182
3507,QGM,Half-Sibs,0.3639
3508,QGM,Half-Sibs,0.4673
3509,QGM,Half-Sibs,0.0429
3510,QGM,Half-Sibs,0.2374
3511,QGM,Half-Sibs,0.4251
3512,QGM,Half-Sibs,0.132
3513,QGM,Half-Sibs,0.2867
3514,QGM,Half-Sibs,0.1192
3515,QGM,Half-Sibs,0.4819
3516,QGM,Half-Sibs,-0.0813
3517,QGM,Half-Sibs,0.2201
3518,QGM,Half-Sibs,0.4611
3519,QGM,Half-Sibs,0.3453
3520,QGM,Half-Sibs,0.3374
3521,QGM,Half-Sibs,0.4129
3522,QGM,Half-Sibs,-0.1005
3523,QGM,Half-Sibs,0.3088
3524,QGM,Half-Sibs,0.262
3525,QGM,Half-Sibs,0.3403
3526,QGM,Half-Sibs,0.3947
3527,QGM,Half-Sibs,0.3276
3528,QGM,Half-Sibs,0.2223
3529,QGM,Half-Sibs,0.3363
3530,QGM,Half-Sibs,0.4388
3531,QGM,Half-Sibs,0.1702
3532,QGM,Half-Sibs,0.0841
3533,QGM,Half-Sibs,0.2325
3534,QGM,Half-Sibs,0.4143
3535,QGM,Half-Sibs,0.2167
3536,QGM,Half-Sibs,0.4994
3537,QGM,Half-Sibs,0.3061
3538,QGM,Half-Sibs,0.5017
3539,QGM,Half-Sibs,0.143
3540,QGM,Half-Sibs,0.1238
3541,QGM,Half-Sibs,0.2171
3542,QGM,Half-Sibs,0.2076
3543,QGM,Half-Sibs,0.416
3544,QGM,Half-Sibs,0.0915
3545,QGM,Half-Sibs,0.1236
3546,QGM,Half-Sibs,0.3355
3547,QGM,Half-Sibs,0.2767
3548,QGM,Half-Sibs,0.2582
3549,QGM,Half-Sibs,0.3049
3550,QGM,Half-Sibs,0.2998
3551,QGM,Half-Sibs,0.1967
3552,QGM,Half-Sibs,0.1448
3553,QGM,Half-Sibs,0.3532
3554,QGM,Half-Sibs,0.13
3555,QGM,Half-Sibs,0.2294
3556,QGM,Half-Sibs,0.0921
3557,QGM,Half-Sibs,0.2993
3558,QGM,Half-Sibs,0.2896
3559,QGM,Half-Sibs,0.2773
3560,QGM,Half-Sibs,0.3498
3561,QGM,Half-Sibs,0.3367
3562,QGM,Half-Sibs,0.4743
3563,QGM,Half-Sibs,0.164
3564,QGM,Half-Sibs,0.0583
3565,QGM,Half-Sibs,0.1797
3566,QGM,Half-Sibs,-0.0129
3567,QGM,Half-Sibs,0.4735
3568,QGM,Half-Sibs,0.2081
3569,QGM,Half-Sibs,0.448
3570,QGM,Half-Sibs,0.2872
3571,QGM,Half-Sibs,0.474
3572,QGM,Half-Sibs,0.4673
3573,QGM,Half-Sibs,0.2793
3574,QGM,Half-Sibs,0.4003
3575,QGM,Half-Sibs,-0.1036
3576,QGM,Half-Sibs,0.1459
3577,QGM,Half-Sibs,0.2467
3578,QGM,Half-Sibs,0.3176
3579,QGM,Half-Sibs,0.1762
3580,QGM,Half-Sibs,0.2886
3581,QGM,Half-Sibs,0.2938
3582,QGM,Half-Sibs,0.2906
3583,QGM,Half-Sibs,0.3831
3584,QGM,Half-Sibs,0.277
3585,QGM,Half-Sibs,0.4792
3586,QGM,Half-Sibs,0.3377
3587,QGM,Half-Sibs,0.145
3588,QGM,Half-Sibs,0.0858
3589,QGM,Half-Sibs,0.2677
3590,QGM,Half-Sibs,0.2066
3591,QGM,Half-Sibs,0.3607
3592,QGM,Half-Sibs,0.1514
3593,QGM,Half-Sibs,0.2352
3594,QGM,Half-Sibs,0.3067
3595,QGM,Half-Sibs,0.217
3596,QGM,Half-Sibs,0.4031
3597,QGM,Half-Sibs,0.2911
3598,QGM,Half-Sibs,0.2394
3599,QGM,Half-Sibs,0.2102
3600,QGM,Half-Sibs,0.135
3601,LRM,Unrelated,0.157
3602,LRM,Unrelated,-0.0287
3603,LRM,Unrelated,0.1028
3604,LRM,Unrelated,-0.085
3605,LRM,Unrelated,2.00E-04
3606,LRM,Unrelated,0.1555
3607,LRM,Unrelated,-0.0651
3608,LRM,Unrelated,0.0709
3609,LRM,Unrelated,-0.1109
3610,LRM,Unrelated,-0.1352
3611,LRM,Unrelated,0.2194
3612,LRM,Unrelated,-0.076
3613,LRM,Unrelated,0.0343
3614,LRM,Unrelated,0.0184
3615,LRM,Unrelated,0.1002
3616,LRM,Unrelated,-0.0785
3617,LRM,Unrelated,-0.0399
3618,LRM,Unrelated,0.016
3619,LRM,Unrelated,-0.0436
3620,LRM,Unrelated,-0.1123
3621,LRM,Unrelated,0.1252
3622,LRM,Unrelated,-0.0284
3623,LRM,Unrelated,-0.0847
3624,LRM,Unrelated,0.073
3625,LRM,Unrelated,0.0199
3626,LRM,Unrelated,-0.1164
3627,LRM,Unrelated,0.0453
3628,LRM,Unrelated,-0.0398
3629,LRM,Unrelated,-0.0197
3630,LRM,Unrelated,0.1142
3631,LRM,Unrelated,-0.0667
3632,LRM,Unrelated,-0.0265
3633,LRM,Unrelated,0.1627
3634,LRM,Unrelated,0.0955
3635,LRM,Unrelated,0.1125
3636,LRM,Unrelated,-0.1015
3637,LRM,Unrelated,-0.029
3638,LRM,Unrelated,-0.0811
3639,LRM,Unrelated,-0.0186
3640,LRM,Unrelated,0.1351
3641,LRM,Unrelated,-0.1209
3642,LRM,Unrelated,-0.0406
3643,LRM,Unrelated,-0.1031
3644,LRM,Unrelated,0.0733
3645,LRM,Unrelated,0.0329
3646,LRM,Unrelated,-0.1685
3647,LRM,Unrelated,-0.0963
3648,LRM,Unrelated,-0.0388
3649,LRM,Unrelated,0.069
3650,LRM,Unrelated,-0.1137
3651,LRM,Unrelated,0.0483
3652,LRM,Unrelated,-0.0483
3653,LRM,Unrelated,0.0907
3654,LRM,Unrelated,-0.07
3655,LRM,Unrelated,0.2328
3656,LRM,Unrelated,0.239
3657,LRM,Unrelated,0.0926
3658,LRM,Unrelated,0.1463
3659,LRM,Unrelated,0.0176
3660,LRM,Unrelated,-0.0486
3661,LRM,Unrelated,0.047
3662,LRM,Unrelated,-0.1233
3663,LRM,Unrelated,-0.2064
3664,LRM,Unrelated,0.0972
3665,LRM,Unrelated,-0.0759
3666,LRM,Unrelated,-0.0749
3667,LRM,Unrelated,0.043
3668,LRM,Unrelated,0.1959
3669,LRM,Unrelated,0.1864
3670,LRM,Unrelated,0.2156
3671,LRM,Unrelated,0.103
3672,LRM,Unrelated,-0.0976
3673,LRM,Unrelated,-0.1548
3674,LRM,Unrelated,-0.1411
3675,LRM,Unrelated,-0.0884
3676,LRM,Unrelated,0.1354
3677,LRM,Unrelated,-0.0812
3678,LRM,Unrelated,-0.0939
3679,LRM,Unrelated,0.0286
3680,LRM,Unrelated,-0.0301
3681,LRM,Unrelated,0.0119
3682,LRM,Unrelated,0.062
3683,LRM,Unrelated,0.002
3684,LRM,Unrelated,-0.1164
3685,LRM,Unrelated,-0.0441
3686,LRM,Unrelated,-0.0053
3687,LRM,Unrelated,-0.0791
3688,LRM,Unrelated,-0.1514
3689,LRM,Unrelated,-0.0439
3690,LRM,Unrelated,0.1829
3691,LRM,Unrelated,-0.1665
3692,LRM,Unrelated,0.0664
3693,LRM,Unrelated,0.0411
3694,LRM,Unrelated,0.1811
3695,LRM,Unrelated,-0.0136
3696,LRM,Unrelated,-0.0914
3697,LRM,Unrelated,-0.0369
3698,LRM,Unrelated,-0.0615
3699,LRM,Unrelated,-0.0953
3700,LRM,Unrelated,0.023
3701,LRM,Unrelated,0.1053
3702,LRM,Unrelated,-0.0167
3703,LRM,Unrelated,-0.0456
3704,LRM,Unrelated,-0.0798
3705,LRM,Unrelated,-0.0525
3706,LRM,Unrelated,-0.0438
3707,LRM,Unrelated,-0.0369
3708,LRM,Unrelated,0.0793
3709,LRM,Unrelated,0.2089
3710,LRM,Unrelated,-0.1134
3711,LRM,Unrelated,0.037
3712,LRM,Unrelated,0.2138
3713,LRM,Unrelated,0.197
3714,LRM,Unrelated,0.0122
3715,LRM,Unrelated,0.0046
3716,LRM,Unrelated,0.0417
3717,LRM,Unrelated,0.1085
3718,LRM,Unrelated,0.1875
3719,LRM,Unrelated,-0.2228
3720,LRM,Unrelated,-0.122
3721,LRM,Unrelated,-0.1098
3722,LRM,Unrelated,-0.0466
3723,LRM,Unrelated,-0.0857
3724,LRM,Unrelated,-0.0412
3725,LRM,Unrelated,-0.0721
3726,LRM,Unrelated,-0.2147
3727,LRM,Unrelated,0.083
3728,LRM,Unrelated,-0.0081
3729,LRM,Unrelated,0.0492
3730,LRM,Unrelated,0.0788
3731,LRM,Unrelated,-0.1394
3732,LRM,Unrelated,-0.0507
3733,LRM,Unrelated,0.2328
3734,LRM,Unrelated,0.0181
3735,LRM,Unrelated,-0.0082
3736,LRM,Unrelated,0.1285
3737,LRM,Unrelated,-0.1471
3738,LRM,Unrelated,-0.0849
3739,LRM,Unrelated,-0.0065
3740,LRM,Unrelated,-0.0476
3741,LRM,Unrelated,-0.0854
3742,LRM,Unrelated,0.0037
3743,LRM,Unrelated,0.0199
3744,LRM,Unrelated,0.105
3745,LRM,Unrelated,-0.0022
3746,LRM,Unrelated,-0.0124
3747,LRM,Unrelated,0.0559
3748,LRM,Unrelated,-0.1142
3749,LRM,Unrelated,-0.0366
3750,LRM,Unrelated,0.1224
3751,LRM,Unrelated,-0.0133
3752,LRM,Unrelated,-0.1176
3753,LRM,Unrelated,-0.0711
3754,LRM,Unrelated,0.0806
3755,LRM,Unrelated,-0.0214
3756,LRM,Unrelated,0.0314
3757,LRM,Unrelated,0.1323
3758,LRM,Unrelated,-0.1568
3759,LRM,Unrelated,0.1512
3760,LRM,Unrelated,-0.0734
3761,LRM,Unrelated,0.0494
3762,LRM,Unrelated,-0.1442
3763,LRM,Unrelated,-0.0355
3764,LRM,Unrelated,-0.0524
3765,LRM,Unrelated,-0.0448
3766,LRM,Unrelated,-0.0672
3767,LRM,Unrelated,-0.096
3768,LRM,Unrelated,0.0641
3769,LRM,Unrelated,-0.0521
3770,LRM,Unrelated,0.117
3771,LRM,Unrelated,0.0228
3772,LRM,Unrelated,-0.0665
3773,LRM,Unrelated,0.0102
3774,LRM,Unrelated,-0.1246
3775,LRM,Unrelated,0.1338
3776,LRM,Unrelated,-0.0868
3777,LRM,Unrelated,0.2189
3778,LRM,Unrelated,0.0754
3779,LRM,Unrelated,-0.0797
3780,LRM,Unrelated,-0.0853
3781,LRM,Unrelated,-0.1167
3782,LRM,Unrelated,0.1804
3783,LRM,Unrelated,-0.0255
3784,LRM,Unrelated,0.0614
3785,LRM,Unrelated,0.1433
3786,LRM,Unrelated,0.0345
3787,LRM,Unrelated,-0.0914
3788,LRM,Unrelated,-0.1154
3789,LRM,Unrelated,-0.1064
3790,LRM,Unrelated,0.0015
3791,LRM,Unrelated,0.183
3792,LRM,Unrelated,-0.031
3793,LRM,Unrelated,0.0259
3794,LRM,Unrelated,-0.1007
3795,LRM,Unrelated,-0.1002
3796,LRM,Unrelated,0.007
3797,LRM,Unrelated,0.0036
3798,LRM,Unrelated,0.0825
3799,LRM,Unrelated,-0.0677
3800,LRM,Unrelated,0.3991
3801,LRM,Unrelated,0.078
3802,LRM,Unrelated,0.0304
3803,LRM,Unrelated,0.0424
3804,LRM,Unrelated,-0.0478
3805,LRM,Unrelated,-0.0097
3806,LRM,Unrelated,0.1067
3807,LRM,Unrelated,0.0249
3808,LRM,Unrelated,-0.0843
3809,LRM,Unrelated,0.1082
3810,LRM,Unrelated,0.1831
3811,LRM,Unrelated,0.0349
3812,LRM,Unrelated,-0.0918
3813,LRM,Unrelated,-0.0299
3814,LRM,Unrelated,0.194
3815,LRM,Unrelated,-0.2224
3816,LRM,Unrelated,0.0663
3817,LRM,Unrelated,-0.0013
3818,LRM,Unrelated,0.1074
3819,LRM,Unrelated,-0.1245
3820,LRM,Unrelated,0.0587
3821,LRM,Unrelated,-0.052
3822,LRM,Unrelated,0.004
3823,LRM,Unrelated,-0.1169
3824,LRM,Unrelated,-0.0827
3825,LRM,Unrelated,0.0419
3826,LRM,Unrelated,0.0525
3827,LRM,Unrelated,-0.1384
3828,LRM,Unrelated,-0.1554
3829,LRM,Unrelated,0.1218
3830,LRM,Unrelated,-0.1414
3831,LRM,Unrelated,-0.0929
3832,LRM,Unrelated,-0.0261
3833,LRM,Unrelated,-0.0166
3834,LRM,Unrelated,0.0604
3835,LRM,Unrelated,0.3291
3836,LRM,Unrelated,0.1744
3837,LRM,Unrelated,-0.1387
3838,LRM,Unrelated,-0.1553
3839,LRM,Unrelated,0.0235
3840,LRM,Unrelated,0.1444
3841,LRM,Unrelated,0.1651
3842,LRM,Unrelated,-0.0264
3843,LRM,Unrelated,0.0782
3844,LRM,Unrelated,-0.0379
3845,LRM,Unrelated,-0.0916
3846,LRM,Unrelated,0.0835
3847,LRM,Unrelated,0.0321
3848,LRM,Unrelated,0.0306
3849,LRM,Unrelated,0.0077
3850,LRM,Unrelated,-0.0404
3851,LRM,Unrelated,-0.0186
3852,LRM,Unrelated,0.0573
3853,LRM,Unrelated,0.0622
3854,LRM,Unrelated,-0.1996
3855,LRM,Unrelated,-0.023
3856,LRM,Unrelated,0.1279
3857,LRM,Unrelated,-0.069
3858,LRM,Unrelated,0.0139
3859,LRM,Unrelated,0.0215
3860,LRM,Unrelated,-0.0144
3861,LRM,Unrelated,-0.0196
3862,LRM,Unrelated,0.1236
3863,LRM,Unrelated,0.0764
3864,LRM,Unrelated,0.0459
3865,LRM,Unrelated,0.0752
3866,LRM,Unrelated,0.152
3867,LRM,Unrelated,0.114
3868,LRM,Unrelated,0.1794
3869,LRM,Unrelated,-0.0022
3870,LRM,Unrelated,-0.0294
3871,LRM,Unrelated,-0.2092
3872,LRM,Unrelated,0.1927
3873,LRM,Unrelated,0.0693
3874,LRM,Unrelated,-0.0473
3875,LRM,Unrelated,-0.0508
3876,LRM,Unrelated,0.1635
3877,LRM,Unrelated,0.0424
3878,LRM,Unrelated,0.0116
3879,LRM,Unrelated,0.015
3880,LRM,Unrelated,0.0481
3881,LRM,Unrelated,-0.0016
3882,LRM,Unrelated,-0.0656
3883,LRM,Unrelated,-0.0493
3884,LRM,Unrelated,0.335
3885,LRM,Unrelated,-0.0235
3886,LRM,Unrelated,-0.1244
3887,LRM,Unrelated,-0.1161
3888,LRM,Unrelated,-0.212
3889,LRM,Unrelated,-0.0741
3890,LRM,Unrelated,-0.0152
3891,LRM,Unrelated,0.0315
3892,LRM,Unrelated,-0.1163
3893,LRM,Unrelated,0.0845
3894,LRM,Unrelated,0.024
3895,LRM,Unrelated,0.0064
3896,LRM,Unrelated,-0.1173
3897,LRM,Unrelated,0.1525
3898,LRM,Unrelated,0.2024
3899,LRM,Unrelated,-0.0789
3900,LRM,Unrelated,-0.1384
3901,LRM,Unrelated,0.0553
3902,LRM,Unrelated,0.0524
3903,LRM,Unrelated,-0.0306
3904,LRM,Unrelated,-0.1769
3905,LRM,Unrelated,-0.0689
3906,LRM,Unrelated,0.1128
3907,LRM,Unrelated,0.0472
3908,LRM,Unrelated,0.1603
3909,LRM,Unrelated,-0.1441
3910,LRM,Unrelated,0.0338
3911,LRM,Unrelated,0.0944
3912,LRM,Unrelated,-0.126
3913,LRM,Unrelated,0.2881
3914,LRM,Unrelated,-0.0736
3915,LRM,Unrelated,0.2069
3916,LRM,Unrelated,-0.0578
3917,LRM,Unrelated,-0.1154
3918,LRM,Unrelated,-0.1463
3919,LRM,Unrelated,0.114
3920,LRM,Unrelated,0.2866
3921,LRM,Unrelated,-0.0059
3922,LRM,Unrelated,-0.0042
3923,LRM,Unrelated,-0.1743
3924,LRM,Unrelated,0.0483
3925,LRM,Unrelated,0.0682
3926,LRM,Unrelated,-0.0333
3927,LRM,Unrelated,-0.1146
3928,LRM,Unrelated,0.0306
3929,LRM,Unrelated,-0.0994
3930,LRM,Unrelated,0.0497
3931,LRM,Unrelated,-0.127
3932,LRM,Unrelated,-0.1166
3933,LRM,Unrelated,0.3192
3934,LRM,Unrelated,-0.0546
3935,LRM,Unrelated,0.0221
3936,LRM,Unrelated,-0.0841
3937,LRM,Unrelated,-0.0041
3938,LRM,Unrelated,-0.0849
3939,LRM,Unrelated,0.0579
3940,LRM,Unrelated,0.0555
3941,LRM,Unrelated,0.188
3942,LRM,Unrelated,-0.0021
3943,LRM,Unrelated,-0.124
3944,LRM,Unrelated,0.0391
3945,LRM,Unrelated,0.1554
3946,LRM,Unrelated,0.1502
3947,LRM,Unrelated,0.0046
3948,LRM,Unrelated,-0.0302
3949,LRM,Unrelated,-0.0768
3950,LRM,Unrelated,-0.0525
3951,LRM,Unrelated,-0.0157
3952,LRM,Unrelated,-0.0821
3953,LRM,Unrelated,0.0716
3954,LRM,Unrelated,0.0295
3955,LRM,Unrelated,-0.0316
3956,LRM,Unrelated,-0.148
3957,LRM,Unrelated,0.1768
3958,LRM,Unrelated,-0.1834
3959,LRM,Unrelated,0.1435
3960,LRM,Unrelated,-0.0323
3961,LRM,Unrelated,0.3115
3962,LRM,Unrelated,-0.3355
3963,LRM,Unrelated,-0.0206
3964,LRM,Unrelated,-0.1431
3965,LRM,Unrelated,-0.0867
3966,LRM,Unrelated,-0.0395
3967,LRM,Unrelated,-0.0487
3968,LRM,Unrelated,0.0035
3969,LRM,Unrelated,-0.0994
3970,LRM,Unrelated,-0.0308
3971,LRM,Unrelated,0.2904
3972,LRM,Unrelated,-0.0549
3973,LRM,Unrelated,-0.115
3974,LRM,Unrelated,-0.0656
3975,LRM,Unrelated,-0.224
3976,LRM,Unrelated,-0.0504
3977,LRM,Unrelated,-0.0138
3978,LRM,Unrelated,-0.0912
3979,LRM,Unrelated,-0.0579
3980,LRM,Unrelated,-0.0045
3981,LRM,Unrelated,0.1567
3982,LRM,Unrelated,0.1648
3983,LRM,Unrelated,-0.0017
3984,LRM,Unrelated,0.2159
3985,LRM,Unrelated,0.0966
3986,LRM,Unrelated,-0.0445
3987,LRM,Unrelated,-0.0013
3988,LRM,Unrelated,0.0803
3989,LRM,Unrelated,0.0228
3990,LRM,Unrelated,-0.0208
3991,LRM,Unrelated,-0.1135
3992,LRM,Unrelated,-0.1318
3993,LRM,Unrelated,-0.1916
3994,LRM,Unrelated,-0.0638
3995,LRM,Unrelated,-0.0838
3996,LRM,Unrelated,0.0379
3997,LRM,Unrelated,0.0845
3998,LRM,Unrelated,0.0373
3999,LRM,Unrelated,0.0796
4000,LRM,Unrelated,-0.1091
4001,LRM,Unrelated,-0.0621
4002,LRM,Unrelated,0.0571
4003,LRM,Unrelated,0.0259
4004,LRM,Unrelated,0.1489
4005,LRM,Unrelated,-0.0545
4006,LRM,Unrelated,-0.1249
4007,LRM,Unrelated,-0.0212
4008,LRM,Unrelated,-0.0125
4009,LRM,Unrelated,0.0384
4010,LRM,Unrelated,-0.1033
4011,LRM,Unrelated,-0.1087
4012,LRM,Unrelated,0.3682
4013,LRM,Unrelated,0.1403
4014,LRM,Unrelated,0.1045
4015,LRM,Unrelated,-0.0291
4016,LRM,Unrelated,-0.0075
4017,LRM,Unrelated,0.1045
4018,LRM,Unrelated,0.0759
4019,LRM,Unrelated,-0.0687
4020,LRM,Unrelated,-0.1124
4021,LRM,Unrelated,-0.1489
4022,LRM,Unrelated,0.0465
4023,LRM,Unrelated,0.0017
4024,LRM,Unrelated,0.1958
4025,LRM,Unrelated,-0.1747
4026,LRM,Unrelated,-0.1916
4027,LRM,Unrelated,0.1236
4028,LRM,Unrelated,0.0071
4029,LRM,Unrelated,-0.2094
4030,LRM,Unrelated,-0.0042
4031,LRM,Unrelated,-0.0154
4032,LRM,Unrelated,-0.0322
4033,LRM,Unrelated,-0.0501
4034,LRM,Unrelated,0.0239
4035,LRM,Unrelated,0.0024
4036,LRM,Unrelated,-0.0281
4037,LRM,Unrelated,-0.0856
4038,LRM,Unrelated,-0.0099
4039,LRM,Unrelated,0.1403
4040,LRM,Unrelated,-0.1433
4041,LRM,Unrelated,0.0747
4042,LRM,Unrelated,0.2183
4043,LRM,Unrelated,0.1028
4044,LRM,Unrelated,0.1523
4045,LRM,Unrelated,-0.0083
4046,LRM,Unrelated,0.0465
4047,LRM,Unrelated,-0.0011
4048,LRM,Unrelated,-0.0461
4049,LRM,Unrelated,0.0243
4050,LRM,Unrelated,-0.1303
4051,LRM,Unrelated,-0.038
4052,LRM,Unrelated,-0.2278
4053,LRM,Unrelated,0.0354
4054,LRM,Unrelated,0.0105
4055,LRM,Unrelated,0.0152
4056,LRM,Unrelated,0.0638
4057,LRM,Unrelated,-0.0984
4058,LRM,Unrelated,-0.1751
4059,LRM,Unrelated,0.1194
4060,LRM,Unrelated,-0.1898
4061,LRM,Unrelated,-0.0059
4062,LRM,Unrelated,0.0507
4063,LRM,Unrelated,0.1043
4064,LRM,Unrelated,-0.0866
4065,LRM,Unrelated,0.0862
4066,LRM,Unrelated,-0.0099
4067,LRM,Unrelated,-0.0798
4068,LRM,Unrelated,-0.1157
4069,LRM,Unrelated,-0.0621
4070,LRM,Unrelated,0.1154
4071,LRM,Unrelated,-0.2353
4072,LRM,Unrelated,-0.077
4073,LRM,Unrelated,-0.045
4074,LRM,Unrelated,-0.0627
4075,LRM,Unrelated,-0.0754
4076,LRM,Unrelated,0.2136
4077,LRM,Unrelated,0.1215
4078,LRM,Unrelated,-0.0349
4079,LRM,Unrelated,0.1045
4080,LRM,Unrelated,-0.1812
4081,LRM,Unrelated,-0.1411
4082,LRM,Unrelated,-0.0029
4083,LRM,Unrelated,-0.1639
4084,LRM,Unrelated,-0.0129
4085,LRM,Unrelated,-0.1617
4086,LRM,Unrelated,0.0027
4087,LRM,Unrelated,0.0729
4088,LRM,Unrelated,-0.0328
4089,LRM,Unrelated,0.0029
4090,LRM,Unrelated,-0.0797
4091,LRM,Unrelated,0.2451
4092,LRM,Unrelated,-0.0502
4093,LRM,Unrelated,-0.027
4094,LRM,Unrelated,0.1688
4095,LRM,Unrelated,0.1057
4096,LRM,Unrelated,0.2979
4097,LRM,Unrelated,-0.0674
4098,LRM,Unrelated,-0.2339
4099,LRM,Unrelated,0.0175
4100,LRM,Unrelated,0.0593
4101,LRM,Unrelated,-0.1521
4102,LRM,Unrelated,-0.0629
4103,LRM,Unrelated,0.0121
4104,LRM,Unrelated,-0.0417
4105,LRM,Unrelated,-0.0026
4106,LRM,Unrelated,0.0177
4107,LRM,Unrelated,0.0506
4108,LRM,Unrelated,-0.0967
4109,LRM,Unrelated,-0.0739
4110,LRM,Unrelated,-0.0704
4111,LRM,Unrelated,0.0256
4112,LRM,Unrelated,0.2307
4113,LRM,Unrelated,0.0787
4114,LRM,Unrelated,-0.0453
4115,LRM,Unrelated,0.0441
4116,LRM,Unrelated,-0.181
4117,LRM,Unrelated,0.081
4118,LRM,Unrelated,-0.1221
4119,LRM,Unrelated,-0.1421
4120,LRM,Unrelated,0.1108
4121,LRM,Unrelated,-0.0471
4122,LRM,Unrelated,-0.0663
4123,LRM,Unrelated,-0.0224
4124,LRM,Unrelated,0.0226
4125,LRM,Unrelated,0.156
4126,LRM,Unrelated,-0.0444
4127,LRM,Unrelated,-0.0508
4128,LRM,Unrelated,0.0731
4129,LRM,Unrelated,0.1227
4130,LRM,Unrelated,-0.002
4131,LRM,Unrelated,-0.0766
4132,LRM,Unrelated,0.0875
4133,LRM,Unrelated,-0.1576
4134,LRM,Unrelated,-0.0311
4135,LRM,Unrelated,-0.087
4136,LRM,Unrelated,-0.1072
4137,LRM,Unrelated,-0.0823
4138,LRM,Unrelated,-0.1264
4139,LRM,Unrelated,-0.047
4140,LRM,Unrelated,-0.1342
4141,LRM,Unrelated,0.331
4142,LRM,Unrelated,-0.1434
4143,LRM,Unrelated,-0.1168
4144,LRM,Unrelated,0.0107
4145,LRM,Unrelated,0.113
4146,LRM,Unrelated,0.097
4147,LRM,Unrelated,-0.0493
4148,LRM,Unrelated,0.0312
4149,LRM,Unrelated,0.0082
4150,LRM,Unrelated,-0.2412
4151,LRM,Unrelated,-0.0674
4152,LRM,Unrelated,-0.1508
4153,LRM,Unrelated,0.1389
4154,LRM,Unrelated,-0.0177
4155,LRM,Unrelated,-0.1404
4156,LRM,Unrelated,-0.0561
4157,LRM,Unrelated,-0.1441
4158,LRM,Unrelated,0.0463
4159,LRM,Unrelated,0.0074
4160,LRM,Unrelated,0.0241
4161,LRM,Unrelated,0.1355
4162,LRM,Unrelated,0.0365
4163,LRM,Unrelated,0.1172
4164,LRM,Unrelated,0.2506
4165,LRM,Unrelated,0.0339
4166,LRM,Unrelated,-0.0626
4167,LRM,Unrelated,0.0499
4168,LRM,Unrelated,0.1075
4169,LRM,Unrelated,0.0514
4170,LRM,Unrelated,-0.1062
4171,LRM,Unrelated,-0.1547
4172,LRM,Unrelated,0.108
4173,LRM,Unrelated,0.0812
4174,LRM,Unrelated,-0.0868
4175,LRM,Unrelated,-0.0486
4176,LRM,Unrelated,-0.1049
4177,LRM,Unrelated,0.064
4178,LRM,Unrelated,0.1351
4179,LRM,Unrelated,0.0087
4180,LRM,Unrelated,0.1567
4181,LRM,Unrelated,-0.1223
4182,LRM,Unrelated,0.0954
4183,LRM,Unrelated,-0.0262
4184,LRM,Unrelated,0.0159
4185,LRM,Unrelated,0.0888
4186,LRM,Unrelated,0.1125
4187,LRM,Unrelated,0.1665
4188,LRM,Unrelated,-0.1355
4189,LRM,Unrelated,0.0732
4190,LRM,Unrelated,-0.1636
4191,LRM,Unrelated,-0.008
4192,LRM,Unrelated,0.0481
4193,LRM,Unrelated,0.0925
4194,LRM,Unrelated,-0.0663
4195,LRM,Unrelated,0.0906
4196,LRM,Unrelated,0.0156
4197,LRM,Unrelated,-0.0345
4198,LRM,Unrelated,0.0513
4199,LRM,Unrelated,-0.123
4200,LRM,Unrelated,0.1039
4201,QGM,Unrelated,0.1844
4202,QGM,Unrelated,-0.0302
4203,QGM,Unrelated,0.0978
4204,QGM,Unrelated,-0.1778
4205,QGM,Unrelated,0.0037
4206,QGM,Unrelated,0.1471
4207,QGM,Unrelated,0.1223
4208,QGM,Unrelated,0.2206
4209,QGM,Unrelated,-0.1035
4210,QGM,Unrelated,-0.1958
4211,QGM,Unrelated,0.0091
4212,QGM,Unrelated,0.0535
4213,QGM,Unrelated,0.1239
4214,QGM,Unrelated,0.0524
4215,QGM,Unrelated,0.1756
4216,QGM,Unrelated,0.0282
4217,QGM,Unrelated,0.1315
4218,QGM,Unrelated,0.2012
4219,QGM,Unrelated,-0.0911
4220,QGM,Unrelated,-0.1913
4221,QGM,Unrelated,0.0932
4222,QGM,Unrelated,0.0029
4223,QGM,Unrelated,-0.1157
4224,QGM,Unrelated,0.0691
4225,QGM,Unrelated,0.0995
4226,QGM,Unrelated,-0.1193
4227,QGM,Unrelated,0.0344
4228,QGM,Unrelated,0.0462
4229,QGM,Unrelated,-0.014
4230,QGM,Unrelated,0.1288
4231,QGM,Unrelated,0.0622
4232,QGM,Unrelated,0.0019
4233,QGM,Unrelated,0.0879
4234,QGM,Unrelated,0.1458
4235,QGM,Unrelated,0.2473
4236,QGM,Unrelated,-0.1631
4237,QGM,Unrelated,-0.1134
4238,QGM,Unrelated,0.0044
4239,QGM,Unrelated,-0.1527
4240,QGM,Unrelated,0.113
4241,QGM,Unrelated,-0.1137
4242,QGM,Unrelated,0.0278
4243,QGM,Unrelated,-0.1332
4244,QGM,Unrelated,0.096
4245,QGM,Unrelated,-0.014
